"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IV1","IV2","IV3","IV4","ICR1","ICR2","ICR3","ICR4"
"2124","MCU_001498-RA",15259.4759500937,0.562904469097748,0.26264158498891,2.14324197412043,0.0320936734712589,0.215423360408069,12696.4913223125,16807.9220973788,16964.419942881,26327.6566395696,14519.8271184679,11358.1168596087,8708.21589344982,14693.1577270816
"2125","MCU_002405-RA",1566.6128988148,0.649622918532048,0.303068315222618,2.14348675167468,0.0320740337695166,0.215423360408069,1307.1118093486,1447.7566086061,2105.10080814915,2793.63851512401,1121.04030824478,1272.02357408632,840.212746134262,1646.0188208252
"2126","MCU_003880-RA",107.03128838791,-0.547084731386399,0.2552617539746,-2.14323032286629,0.0320946085653507,0.215423360408069,68.9385825888228,93.5812256513448,66.0903742093338,119.636455772964,136.597348483608,132.088882543177,107.896172317788,131.421265536242
"2127","MCU_006540-RA",108.059530057845,-0.382719720790871,0.178629558476249,-2.14253298309395,0.0321506174650348,0.21569784260745,91.6157479140935,91.7462996581811,101.583352951383,91.636434209079,134.713247125214,134.379441199996,118.60926744154,100.192449963273
"2128","MCU_004155-RA",7.98015774946248,-1.41769252088341,0.662021956621961,-2.14145846176664,0.0322370847857183,0.216099871438915,4.53543306505413,7.33970397265449,2.44779163738273,2.54545650580775,12.2466588295649,8.39871507499972,10.713095123752,15.6144077864842
"2129","MCU_010121-RA",737.682751319996,0.345651428388238,0.161425521497245,2.14124399402443,0.0322543669578015,0.216099871438915,764.674014768127,835.80878988603,812.666823611068,892.182505285616,597.260130611087,833.76335108179,629.011727980295,536.094667335956
"2130","MCU_010783-RB",31.3253392787746,-0.909591891509268,0.424799955208262,-2.14122407584373,0.0322559724011835,0.216099871438915,32.6551180683898,22.9365749145453,19.5823330990619,11.4545542761349,48.9866353182595,48.8652513454529,37.4958329331319,28.6264142752209
"2131","MCU_003542-RC",3051.1846218772,0.687905531441864,0.321415207914362,2.14023952352979,0.0323354145848175,0.216530439289228,2743.93700435775,3096.43761346361,3617.83604005168,5601.27704102995,2443.67946183779,1921.01519351812,1483.76367463965,3501.53094611907
"2132","MCU_002274-RA",7.30027480897142,-2.96819121057816,1.38750109856143,-2.13923521477252,0.032416623543803,0.216972428691402,6.34960629107579,0,0,0,14.1307601879595,16.0339105977267,11.47831620402,10.4096051909894
"2133","MCU_006522-RA",1552.14671558264,-0.171741223625146,0.0802998567045548,-2.13874881815828,0.0324560166026397,0.217032500899564,1552.93228147454,1499.13453641468,1375.6589002091,1411.4556324704,1554.38362067554,1787.39927187039,1651.34709121834,1584.86239032814
"2134","MCU_006742-RA",23.9788405229145,1.08047401903532,0.505168435491195,2.13883913389152,0.0324486988702958,0.217032500899564,25.3984251643031,22.9365749145453,23.254020555136,58.5454996335783,19.7830642631432,11.4527932840905,12.243537284288,18.2168090842315
"2135","MCU_001297-RA",443.71118446512,-0.215019634424133,0.100582521152486,-2.13774353595848,0.0325375639676993,0.21747589593399,403.653542789818,429.372682400288,403.885620168151,407.27304092924,505.881214728949,513.848658679528,453.776100598923,431.998615426062
"2136","MCU_001102-RA",954.797583822995,-0.272671640567493,0.127564517329203,-2.13751947858521,0.0325557631483544,0.217495664853472,750.160628959954,833.056400896285,882.428885276475,995.27349377083,1179.44745035502,1029.2243564636,934.334939007226,1034.45451585458
"2137","MCU_003662-RA",2343.88046694506,-0.184461839167956,0.0863715902095644,-2.13567723739246,0.0327057310119942,0.218395311905081,2020.08188717511,2183.56193186471,2152.83274507811,2420.72913702317,2619.84293884768,2458.5329583181,2295.663240804,2599.79889644961
"2138","MCU_000010-RA",52.5905367085757,1.24176348885437,0.582049376002047,2.13343324475964,0.0328892023278653,0.219312578139551,61.6818896847362,33.0286678769452,86.896603127087,114.545542761349,46.1604832806676,12.9798323886359,45.9132648160799,19.5180097331052
"2139","MCU_000243-RA",52.4873435993357,-3.31254734938992,1.5524657186877,-2.13373300905479,0.0328646423877745,0.219312578139551,0,5.50477797949087,33.0451871046669,0,22.6092163007351,219.130111502265,6.88698972241199,132.722466185115
"2140","MCU_004808-RC",31.2361138014125,1.15698656978637,0.542269454627265,2.13360085085678,0.0328754682837629,0.219312578139551,20.862992099249,45.8731498290906,42.8363536541978,62.3636843922899,20.7251149423405,8.39871507499972,17.600084846164,31.2288155729683
"2141","MCU_000911-RC",209.867365877967,0.515410226268969,0.24173944012847,2.13208993118814,0.0329994542086793,0.219944984380128,226.771653252707,237.622916114689,248.450851194347,274.909302627237,194.062439914643,107.656256870451,211.201018153968,178.264488895694
"2142","MCU_012591-RA",17.9538930911317,-1.12951879189085,0.529908387055929,-2.13153597769276,0.0330450117511306,0.220145806577327,15.4204724211841,12.8444819521454,7.3433749121482,8.90909777032713,34.8558751303,12.2163128363632,26.017516729112,26.0240129774736
"2143","MCU_006467-RA",35.4892122214679,1.1014711582202,0.516803354580178,2.13131580601867,0.033063133776452,0.220163751278568,25.3984251643031,30.2762788871998,52.6275202037288,85.2727929445596,24.4933176591297,21.3785474636356,14.539200525092,29.9276149240946
"2144","MCU_013053-RA",8.97964858296758,1.39737622219969,0.655825394992698,2.13071380411435,0.0331127271516249,0.220391145733996,9.97795274311909,9.17462996581811,9.79116654953093,22.9091085522698,3.76820271678919,3.81759776136351,4.59132648160799,7.80720389324208
"2145","MCU_003294-RA",47.418005012178,-0.593035166487756,0.278370231627993,-2.1303828466841,0.0331400187891547,0.220469961828083,29.9338582293573,42.2032978427633,40.3885620168151,38.1818475871163,48.9866353182595,53.4463686590891,52.0350334582239,74.1684369857997
"2146","MCU_001229-RA",258.467923806973,-0.488859777074656,0.229509914750692,-2.13001594116614,0.0331702973018478,0.220497371535492,244.006298899912,196.337081268508,198.271122628001,222.727444258178,281.673153079992,422.226312406804,270.888262414871,231.613715499515
"2147","MCU_013222-RA",94.9245535993548,-0.493751073446969,0.231812535922486,-2.12995846614642,0.0331750425148355,0.220497371535492,67.1244093628012,88.0764476718539,79.5532282149388,80.1818799329441,125.292740333241,119.109050154541,80.3482134281398,119.710459696379
"2148","MCU_006366-RE",2742.80984035239,-0.224001415751423,0.105212081060914,-2.12904652671716,0.0332504112021586,0.220895422651212,2597.89605966301,2463.38814582216,2685.22742620886,2373.63819166573,2484.18764104327,3041.86189625444,3069.30175295494,3226.97760920672
"2149","MCU_000500-RC",163.428814420177,-0.560817390663257,0.263475962589932,-2.12853341591582,0.0332928824414362,0.221074654462212,158.740157276895,148.629005446253,132.180748418668,87.8182494503674,190.294237197854,152.70391045454,250.992514327904,186.071692788936
"2150","MCU_002489-RB",24.2806399572936,-3.09589177567232,1.45515929393443,-2.12752774804586,0.0333762583051971,0.221525212100076,0,4.58731498290906,15.9106456429878,0,18.8410135839459,23.6691061204538,124.731036083684,6.5060032443684
"2151","MCU_004492-RA",188.485534180825,-0.41423173077822,0.194745041211428,-2.12704635867212,0.0334162315371592,0.221687412382734,168.718110020014,179.822747330035,160.330352248569,137.454651313619,266.600342212835,226.00178747272,195.896596548608,173.059686300199
"2152","MCU_003988-RA",2147.39100636283,0.251102016951937,0.11807937236442,2.12655277483166,0.0334572598841766,0.221856458432714,2147.07401299663,2352.37512323576,2453.91111647619,2381.27456118315,1957.58131137198,1611.78977484767,2189.29751064674,2085.82464014451
"2153","MCU_007256-RC",749.246396286157,-0.773429961540445,0.363913354573348,-2.12531348965529,0.0335604634136624,0.222437442133285,703.899211696401,701.859192385086,531.170785312053,274.909302627237,1046.6183045882,723.053016002249,1373.57183908106,638.889518596977
"2154","MCU_000507-RD",9.90217848460995,6.87145115998124,3.23388850121609,2.12482624475063,0.0336011140541845,0.222564567451013,0,59.6350947778177,19.5823330990619,0,0,0,0,0
"2155","MCU_013807-RA",6.12864389195647,1.80215213524277,0.848187433632186,2.12470977968328,0.0336108369205979,0.222564567451013,12.6992125821516,11.9270189555635,6.11947909345683,7.63636951742325,0.942050679197297,6.10815641818161,2.295663240804,1.30120064887368
"2156","MCU_003879-RA",180.750971214737,-0.382093719891314,0.179853784053858,-2.1244686171123,0.033630977573387,0.222594642844263,156.018897437862,175.235432347126,155.434768973804,141.27283607233,227.034213686549,177.136536127267,239.514198123884,174.360886949073
"2157","MCU_001523-RA",707.121863847888,-0.456983912525298,0.215150041940729,-2.12402427814163,0.033668113501351,0.222668210834662,465.335432474554,580.754076836287,585.022201334473,753.455125719094,963.717844818835,813.9118427227,593.046337207699,901.73204966946
"2158","MCU_005654-RA",109.24556149333,-0.683643944044315,0.321871984736742,-2.12396224729986,0.0336733005592993,0.222668210834662,84.3590550100069,71.5621137333813,96.687769676618,82.7273364387519,162.032716821935,71.0073183613613,163.757311177352,141.830870727231
"2159","MCU_004206-RF",59.4715408887048,0.777962305562568,0.366400726189119,2.12325535938217,0.033732459259499,0.222852867422708,77.1023621059203,53.2128538017451,84.4488114897043,86.5455211974635,26.3774190175243,66.4262010477251,41.3219383344719,40.3372201150841
"2160","MCU_007503-RB",115.65655398672,-0.567117898567121,0.267095269070086,-2.12327945957855,0.0337304408771155,0.222852867422708,68.9385825888228,104.590781610326,102.807248770075,96.7273472206945,146.959905954778,167.974301499994,94.1221928729638,143.132071376105
"2161","MCU_004368-RA",5864.39605073308,0.619596124220773,0.291951539998721,2.12225674241516,0.0338161839109752,0.223302611943367,5613.95904792401,5716.71193170127,6846.47320975951,10240.3715228646,4096.03635314985,3948.15960480214,3398.34681747018,7055.10991819309
"2162","MCU_010738-RA",10.980698147906,-6.80721022579637,3.20823035616113,-2.1217959654062,0.0338548756056604,0.223454706240876,0,0,0,0,0,69.4802792568159,18.365305926432,0
"2163","MCU_007966-RA",4219.61060735096,-0.237840101488416,0.112119247077718,-2.12131375912248,0.0338954072561103,0.223618798679932,3446.02204282813,4059.77375987452,3838.13728741613,4146.54864796083,5319.76018542714,4204.70217436577,4229.37691064123,4512.56385029392
"2164","MCU_000253-RA",425.392530745773,-0.240591617023378,0.113456800718688,-2.12055703580004,0.0339590969619146,0.223832015541118,407.281889241861,397.261477519924,334.123558502743,421.273051711183,472.909440957043,491.70659166362,436.176015752759,442.408220617051
"2165","MCU_004426-RA",285.056384847917,-0.342278294714611,0.161402892314603,-2.12064536022967,0.0339516578560394,0.223832015541118,225.864566639696,262.394417022398,254.570330287804,263.454748351102,375.878220999722,343.583798522716,263.236051612191,291.468945347704
"2166","MCU_014336-RA",84.8545039110968,-0.454179074881335,0.214300417645433,-2.11935692833221,0.0340603139331184,0.224395512384857,80.7307085579636,66.9747987504722,75.8815407588647,62.3636843922899,85.7266118069541,115.291452393178,86.4699820702838,105.397252558768
"2167","MCU_001286-RA",3.19137961027485,-5.03014759515979,2.37380807382792,-2.1190203414585,0.0340887479075497,0.224479202879896,0,0,0,0,5.65230407518378,7.63519552272702,12.243537284288,0
"2168","MCU_008044-RA",2449.00178825589,0.353012007917553,0.166707700307447,2.11755070261613,0.0342131369569202,0.225194402387109,2367.49605995826,2447.79127488027,2564.06174015841,3609.45732523539,2044.24997385814,2186.71999770902,1942.89632280045,2429.34161144716
"2169","MCU_005256-RA",21.9753358125801,-0.760645175754605,0.359293864554698,-2.11705584423863,0.0342551085788944,0.225262856875955,17.2346456472057,19.266722928218,17.1345414616791,11.4545542761349,29.2035710551162,31.3043016431808,26.7827378093799,23.4216116797262
"2170","MCU_009349-RC",461.481726676379,0.215471118466728,0.101777516475117,2.11707974343633,0.034253080547604,0.225262856875955,489.826771025846,476.16329522596,484.662744201781,535.818594472531,452.184326014703,457.348211811348,409.393277943379,386.456592715483
"2171","MCU_012262-RA",10.5246268404268,-1.93542017568576,0.914534647400923,-2.11628961372449,0.0343201835540079,0.225586835244446,6.34960629107579,8.2571669692363,0,2.54545650580775,16.9569122255514,16.0339105977267,27.5479588896479,6.5060032443684
"2172","MCU_003191-RE",168.478373508409,-0.905830113455519,0.428260924539375,-2.11513603401899,0.0344183548270761,0.22584736455002,115.199999852375,68.8097247436359,108.926727863532,176.909227153639,163.91681818033,382.523295688624,141.56589984958,189.975294735557
"2173","MCU_006861-RA",12.5774161816717,-1.18681559271696,0.56100829654222,-2.11550453002551,0.0343869692457594,0.22584736455002,7.25669290408661,11.9270189555635,2.44779163738273,8.90909777032713,16.0148615463541,18.3244692545448,21.426190247504,14.3132071376105
"2174","MCU_008795-RB",764.182417868893,-0.310530171117968,0.146817220280264,-2.11508003301784,0.0344231266921019,0.22584736455002,679.407873145109,751.402194200503,689.053345923239,609.636833140956,687.696995814027,979.595585565876,919.030517401866,797.635997759565
"2175","MCU_010479-RB",236.498342090915,0.693423956444247,0.327821715997842,2.11524716821631,0.0344088867166905,0.22584736455002,250.355905190988,225.695897159126,266.809288474718,425.091236469894,165.800919538724,132.088882543177,147.687668491724,278.456938858967
"2176","MCU_001874-RA",4249.52501200854,0.580219092500348,0.274382440687777,2.11463638506148,0.0344609500713669,0.22599161650662,3502.2614128348,4201.9805243447,5461.02314300088,7204.91463968884,3449.7895872205,2850.98200818627,2659.1432539313,4666.10552686101
"2177","MCU_014416-RA",30.9637927550923,-0.789821781540337,0.37363293458294,-2.11389764775945,0.0345240101939513,0.226301160067839,25.3984251643031,23.8540379111271,13.462854005605,28.0000215638853,45.2184326014703,48.1017317931802,29.8436221304519,33.8312168707157
"2178","MCU_004298-RC",4846.40815400423,-0.413131905868634,0.195457357840503,-2.11366770958686,0.034543658291301,0.226325988896632,4897.36062364545,4647.86754068346,3906.67545326284,3176.72971924807,5356.50016191583,5559.18586009754,6916.06812346217,4310.8777497185
"2179","MCU_009106-RC",8.18959788559067,2.51956204570032,1.19234536778559,2.11311429873681,0.0345909861261333,0.226532066094503,17.2346456472057,0,20.8062289177532,17.8181955406543,0.942050679197297,3.81759776136351,2.295663240804,2.60240129774736
"2180","MCU_001283-RB",22.4671869180762,-1.4052199758893,0.66528601012721,-2.11220430686736,0.0346689292801858,0.226938358178097,2.72125983903248,16.5143339384726,6.11947909345683,24.1818368051736,36.7399764886946,25.9596647772719,33.6697275317919,33.8312168707157
"2181","MCU_004856-RB",61.870456351181,0.860578940942251,0.407557041745176,2.11155458695356,0.0347246712119,0.227112583947912,87.9874014620502,100.003466627417,36.716874560741,94.1818907148868,28.2615203759189,52.6828491068164,44.3828226555439,50.7468253060735
"2182","MCU_008522-RA",260.457427212201,-0.688831067566227,0.326224739771416,-2.11152308083344,0.0347273761860087,0.227112583947912,189.581102119263,208.264100224071,243.555267919582,155.272846854273,211.961402819392,313.80653598408,243.340303525224,517.877858251724
"2183","MCU_003460-RB",472.806777401534,0.355120635282056,0.168237532344882,2.11082884022614,0.0347870262574029,0.227398472145277,563.300786679723,548.642871955923,461.408723646645,551.091333507378,458.778680769084,389.394971659078,489.741491371519,320.095359622925
"2184","MCU_008624-RA",628.112215170621,0.637184132913666,0.301913377423559,2.11048658509673,0.0348164654575805,0.227486704248935,527.01732215929,650.481264576504,718.426845571832,1162.00089490124,525.664278992092,444.368379422712,348.940812602207,647.997923139092
"2185","MCU_011865-RA",272.24176554808,0.312755513051436,0.148220671696631,2.11006676377479,0.0348526055935757,0.227618618682071,276.661416968302,293.58815890618,314.541225403681,323.272976237584,260.005987458454,279.448156131809,206.60969167236,223.806511606273
"2186","MCU_000277-RA",264.823726281646,-0.290895708262023,0.13791047925213,-2.10930822544821,0.0349179852662377,0.227923376637486,234.028346156793,255.054713049744,250.89864283173,213.818346487851,308.992622776714,280.211675684082,324.453738033631,251.13172523262
"2187","MCU_000436-RA",185.362195673148,-0.778742993900771,0.36938232053103,-2.1082302823298,0.035011075093859,0.227923376637486,195.023621797328,84.4065956855266,121.165686050445,145.091020831042,195.946541273038,309.988938222717,138.505015528508,292.770145996578
"2188","MCU_002455-RB",9.59330334910376,6.82428657952895,3.23681720814466,2.10833239589721,0.0350022476177154,0.227923376637486,0,22.0191119179635,0,54.7273148748666,0,0,0,0
"2189","MCU_005480-RA",17.7499010885928,1.03103678790877,0.488986423064876,2.10851823133743,0.0349861874596147,0.227923376637486,29.0267716163465,26.6064269008725,23.254020555136,16.5454672877504,12.2466588295649,18.3244692545448,6.88698972241199,9.10840454211576
"2190","MCU_006098-RA",10.5890715249406,-6.7543564230165,3.20358322432674,-2.10837551268424,0.0349985208441601,0.227923376637486,0,0,0,0,32.0297230927081,52.6828491068164,0,0
"2191","MCU_006676-RA",524.796807188613,-0.416866505643329,0.197680013535495,-2.10879440054508,0.0349623321533372,0.227923376637486,439.937007310251,511.944352092651,452.841452915806,393.273030147297,634.000107099781,462.692848677257,776.699396472019,526.98626279384
"2192","MCU_010440-RC",110.723362836393,-1.12674059048201,0.534268400182631,-2.10894110543848,0.0349496655345423,0.227923376637486,31.7480314553789,65.1398727573086,67.3142700280252,114.545542761349,129.06094305003,249.670893593173,60.4524653411719,167.854883704705
"2193","MCU_005009-RA",581.04718112957,-0.281866143002662,0.133757252504898,-2.10729614823944,0.0350919170330528,0.228241411149345,545.159054419507,538.550778993523,522.603514581214,490.000377367992,632.116005741387,518.429775993165,726.194805174331,675.32313676544
"2194","MCU_005431-RB",3172.89465266191,-0.23101640288146,0.109623044979359,-2.10737078982761,0.0350854515397859,0.228241411149345,2848.251964854,2943.22129303445,2927.55879830975,2960.36591625441,4028.20870424764,3519.06161642488,3174.13704095166,2982.35188721847
"2195","MCU_001253-RD",621.505521748481,0.450069509873686,0.213648100838886,2.10659260768757,0.0351529080707438,0.228376351659383,886.223620911578,790.853103053521,637.649721538202,556.182246518993,456.894579410689,526.064971515892,671.864108475303,446.311822563672
"2196","MCU_003009-RA",2193.57139168211,0.503012924038799,0.238749413129849,2.10686559369771,0.0351292317492621,0.228376351659383,2107.16220202415,2037.6853154082,2428.20930428367,3715.09377022641,1788.01218911647,1663.70910440222,1499.06809624501,2309.63115175078
"2197","MCU_013219-RB",559.331209306872,-0.27491827615136,0.130509316022419,-2.1065030798578,0.0351606758651482,0.228376351659383,485.291337960792,541.303167983269,458.960932009263,538.364050978339,722.552870944327,547.443518979527,576.976694522071,603.757101077387
"2198","MCU_000949-RB",240.611582063909,-0.353028498883277,0.167607638290174,-2.10627929899047,0.0351800984010297,0.228398546033982,205.908661153458,243.12769409418,188.47995607847,208.727433476236,251.527531345678,302.35374269999,302.262326705859,222.505310957399
"2199","MCU_001769-RA",138.530394664483,0.751242654492617,0.356876864853464,2.10504722630614,0.035287197344882,0.228883541819254,125.177952595494,146.79407945309,160.330352248569,262.182020098198,95.147118598927,97.7305026909058,67.3394550635839,153.541676567094
"2200","MCU_003237-RD",37.4310291747544,-2.88342061081698,1.36965914998099,-2.10521034438167,0.0352730022087784,0.228883541819254,0,0,20.8062289177532,15.2727390348465,40.5081792054838,161.866145081813,33.6697275317919,27.3252136263473
"2201","MCU_004297-RB",229.626683906472,0.658180445821113,0.312694610269135,2.10486661492061,0.0353029205006432,0.228883541819254,319.294487779811,228.448286148871,208.062289177532,367.81846508922,163.91681818033,109.183295974996,207.374912752628,232.914916148389
"2202","MCU_008886-RA",41993.8218584425,0.375908365268512,0.178659240549126,2.10405218399631,0.0353738952149498,0.229239548009688,48934.6015120951,42874.8807562612,42303.9589730671,55622.0428366581,27480.5603628644,42145.5157659009,33260.3342538486,43328.6804068447
"2203","MCU_002729-RA",27074.9345866166,0.687146737895588,0.326718778318333,2.10317491217501,0.0354504824689598,0.229631586396757,22349.7070579738,23534.7607883166,40836.5078864561,46892.3997499904,18920.1458409985,16697.4090886517,15551.5880142865,31816.9582662592
"2204","MCU_000244-RA",17951.0846044726,0.39823114782646,0.189408121738768,2.10250301925121,0.0355092354470194,0.229706727600164,16093.5306880381,18394.2156184687,21071.8143104093,26092.2019127823,17649.3194747614,13560.1072483632,13022.5323440008,17724.9552389573
"2205","MCU_011356-RA",193.759048062032,-0.373959740047133,0.177859720442009,-2.1025544126449,0.03550473847276,0.229706727600164,130.620472273559,191.749766285599,183.584372803705,170.545585889119,236.454720478522,229.819385234083,217.322786796112,189.975294735557
"2206","MCU_014071-RA",648.624458546387,0.226096935643389,0.107537698210148,2.10249000496137,0.0355103742877339,0.229706727600164,703.899211696401,692.684562419268,686.605554285857,714.000549879074,568.998610235168,526.828491068164,681.811982518787,614.166706268377
"2207","MCU_004608-RE",29.9227802009558,2.11298832674494,1.00512836860004,2.10220743215909,0.0355351090545189,0.229762576442222,20.862992099249,33.946130873527,28.1496038299014,112.000086255541,8.47845611277568,9.16223462727242,26.7827378093799,0
"2208","MCU_000706-RA",30.8251951152492,1.16392712055619,0.553775047315596,2.10180492277194,0.0355703677473523,0.229886389381665,46.2614172635522,33.946130873527,45.2841452915806,45.8182171045395,7.53640543357838,20.6150279113629,36.7306118528639,10.4096051909894
"2209","MCU_000428-RB",97.4338700708795,-1.10168627696064,0.524252969658549,-2.10144022203284,0.0356023402765742,0.229940916393865,97.0582675921584,55.0477797949087,64.8664783906424,30.545478069693,115.872233541268,66.4262010477251,249.462072167368,100.192449963273
"2210","MCU_006373-RA",534.924809182029,-0.271013883600446,0.128971864697514,-2.10134112766434,0.0356110319012223,0.229940916393865,458.078739570467,574.331835860214,422.244057448522,483.636736103473,615.159093515835,616.16027868407,546.367851311351,563.419880962303
"2211","MCU_005713-RA",761.461915068129,0.600908578352475,0.286276938410974,2.09904640481317,0.0358128102518877,0.231139214063518,701.177951857369,739.47517524494,857.950968902648,1372.00105663038,533.20068442567,602.416926743162,455.306542759459,830.166013981408
"2212","MCU_007721-RA",57.4829040640518,0.693170268566605,0.330344514875752,2.09832534627468,0.0358764149822077,0.231445046019939,60.7748030717254,69.7271877402177,64.8664783906424,87.8182494503674,45.2184326014703,44.2841340318167,26.017516729112,61.1564304970629
"2213","MCU_007370-RA",132.198734012315,-0.530201904885322,0.252746193093384,-2.09776415777476,0.0359259841814246,0.231660096822833,117.014173078397,120.187652552217,107.70283204484,87.8182494503674,123.408638974846,217.60307239772,144.626784170652,139.228469429484
"2214","MCU_006994-RA",591.362995875834,-0.351801840914173,0.167811851576988,-2.09640640758186,0.0360461544817302,0.232330002011874,562.393700066712,611.030355723486,483.43884838309,421.273051711183,699.001603964395,710.836703165885,705.533836007095,537.39586798483
"2215","MCU_003120-RB",226.0694696847,0.67801852055584,0.323763110622876,2.09418089433174,0.0362438690561518,0.233116127686234,310.223621649703,325.699363786543,301.078371398076,176.909227153639,162.974767501132,185.535251202267,243.340303525224,102.794851261021
"2216","MCU_007023-RA",204.94708516983,0.377540200020374,0.180302132078056,2.09393086853199,0.0362661389953357,0.233116127686234,263.05511777314,198.172007261671,231.316309732668,235.454726787217,172.395274293105,219.130111502265,169.113858739228,150.939275269347
"2217","MCU_011075-RA",26.3486766400025,-0.732710867570489,0.349905642882051,-2.0940241532986,0.0362578287048719,0.233116127686234,25.3984251643031,16.5143339384726,22.0301247364446,15.2727390348465,28.2615203759189,34.3583798522716,39.0262750936679,29.9276149240946
"2218","MCU_011600-RA",113.460339587148,0.579924238193791,0.276873300440977,2.09454735169532,0.0362112495549153,0.233116127686234,136.062991951624,144.041690463344,140.748019149507,120.909184025868,75.3640543357838,83.2236311977245,68.1046761438519,139.228469429484
"2219","MCU_011932-RA",580.426560507742,0.252638371493429,0.120608504437869,2.09469782144238,0.0361978630271812,0.233116127686234,588.699211844026,610.112892726905,642.545304812968,684.727800062285,477.61969435303,613.10620047498,490.506712451787,536.094667335956
"2220","MCU_013349-RB",126.018501500123,-0.539136941185349,0.257430173827289,-2.09430360540042,0.0362329433769787,0.233116127686234,120.64251953044,72.4795767299631,106.478936226149,110.727358002637,164.858868859527,124.45368702045,122.43537284288,186.071692788936
"2221","MCU_010007-RA",67.0143044822225,0.69269812486818,0.330940227874688,2.09312155647175,0.0363383048723697,0.233474835897666,58.9606298457037,89.9113736650175,100.359457132692,82.7273364387519,45.2184326014703,38.9394971659078,75.7568869465318,44.2408220617051
"2222","MCU_002443-RA",601.800665301992,0.413099621219665,0.197503534546286,2.09160621944643,0.0364737557168162,0.233818730493696,760.138581703073,695.436951409013,714.755158115758,580.364083324167,464.430984844268,474.145641961348,700.942509525487,424.19141153282
"2223","MCU_003889-RA",363.81304380468,-0.428866468274294,0.205012658298627,-2.09190238219142,0.0364472489580148,0.233818730493696,344.692912944114,344.966086714761,325.556287771904,225.272900763986,459.720731448281,472.618602856802,416.280267665791,321.396560271799
"2224","MCU_005212-RD",60.4981227821373,1.20532552363791,0.576235630541768,2.09172335022859,0.0364632704724539,0.233818730493696,73.4740156538769,66.9747987504722,145.643602424273,52.1818583690589,13.1887095087622,43.520614479544,64.2785707425119,24.7228123285999
"2225","MCU_007053-RA",444.332262224834,0.334217004629871,0.159742732315978,2.09222040830487,0.0364188036929118,0.233818730493696,527.01732215929,494.512555157596,487.110535839164,476.000366586049,423.922805638784,400.084245390896,454.541321679191,291.468945347704
"2226","MCU_008388-RA",11.3402163862229,-2.5519810724979,1.21987099321284,-2.09200898020914,0.0364377123842296,0.233818730493696,0,0,11.0150623682223,2.54545650580775,15.0728108671568,23.6691061204538,17.600084846164,20.8192103819789
"2227","MCU_002836-RB",184.328852999857,-0.3780882751616,0.180841580547548,-2.09071538756094,0.0365535847876913,0.234225260404291,146.948031307754,177.07035834029,179.912685347631,137.454651313619,233.62856844093,232.109943890901,177.531290622176,189.975294735557
"2228","MCOS_0000492501-mRNA-1",23.5214079145569,-0.991576816777594,0.474564000938312,-2.08944802980639,0.0366674115430042,0.234849175367446,14.5133858081732,18.3492599316362,14.6867498242964,15.2727390348465,16.0148615463541,45.8111731363621,24.487074568576,39.0360194662104
"2229","MCU_008424-RA",14.2325111000745,-1.03103712441867,0.493744337072172,-2.08820040455058,0.0367797608452858,0.235463071898712,8.16377951709744,9.17462996581811,11.0150623682223,8.90909777032713,19.7830642631432,21.3785474636356,10.713095123752,24.7228123285999
"2230","MCU_006849-RA",303.071419191545,-0.308077708228617,0.147552486817758,-2.08791945749531,0.0368051006826525,0.235519635310068,247.634645351956,252.302324059998,309.645642128916,273.636574374333,344.790548586211,344.347318074988,280.070915378087,372.143385577872
"2231","MCU_009675-RA",217.827724831668,0.486837333224109,0.233189116287667,2.0877360872346,0.0368216476631821,0.235519906837117,192.302361958295,235.787990121526,269.257080112101,319.454791478873,220.439858932168,147.359273588631,157.635542535208,200.384899926547
"2232","MCU_012264-RB",1701.12346291291,0.391310998929181,0.187451461895628,2.08753239357002,0.0368400360168859,0.235531950699355,2179.72913106502,2080.80607624755,1830.94814476228,1630.36489196986,1235.02844042766,1309.43603214768,1971.20950277036,1371.46548391286
"2233","MCU_000060-RA",6.93488127219817,-1.75752210642634,0.842150161480854,-2.08694623217298,0.0368929951156419,0.235755948869569,3.62834645204331,2.75238898974543,6.11947909345683,0,8.47845611277568,6.87167597045432,10.713095123752,16.9156084353578
"2234","MCU_010780-RA",522.857644817355,-0.474886604651677,0.227569186529128,-2.08677902265514,0.0369081142098541,0.235755948869569,475.313385217673,561.487353908068,395.318349437311,316.909334973065,764.003100829008,521.483854202255,621.359517177615,526.98626279384
"2235","MCU_003692-RC",44.4615227260724,-0.619114058927999,0.296809968880147,-2.08589374967388,0.0369882485957914,0.236056488131459,41.725984198498,27.5238898974543,34.2690829233583,36.9091193342124,45.2184326014703,68.7167597045432,46.6784858963479,54.6504272526945
"2236","MCU_009574-RA",1268.77745232989,0.449763919315448,0.215614695230688,2.08596134337802,0.0369821248337031,0.236056488131459,1317.08976209172,1336.7435860197,1244.70204760912,1961.27423772487,1105.02544669843,1231.55703781587,773.638512150947,1180.18898852843
"2237","MCU_005229-RA",123.960279800218,0.525940902673704,0.252228220297941,2.08517866102549,0.037053086125999,0.236270123150173,165.08976356797,174.317969350544,148.091394061655,98.0000754735984,103.625574711703,116.818491497723,106.365730157252,79.3732395812944
