"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","B1","B2","B3","B4","ICR1","ICR2","ICR3","ICR4"
"1810","MCU_001038-RA",171.534969131631,-0.3059514942546,0.263138932348837,-1.16269945888892,0.24495146124349,0.9998689700571,94.3233241423435,179.182431042401,158.052804485254,181.306237882469,182.373615244962,187.159809711218,228.610430423453,161.271100120951
"1811","MCU_001041-RB",455.399221055197,0.245059237902347,0.24307842080044,1.00814888090594,0.313382994338622,0.9998689700571,432.629646732882,529.014796410899,432.727095775162,581.173420061612,305.917032023807,394.680100813615,585.865439974081,381.186236649521
"1812","MCU_001042-RA",238.096448478086,0.0957758555161659,0.36992228071237,0.258908047743779,0.795706188657787,0.9998689700571,150.91731862775,315.702378503278,196.415135670996,320.390475162171,204.92519132364,205.17100478803,353.977440655669,157.272643093159
"1813","MCU_001045-RA",10.8662464129033,0.587430509453478,0.630900781181663,0.931098085428321,0.351802828898879,0.9998689700571,6.28822160948957,18.4870762186604,10.7414527320076,15.7297649304425,9.80503307768613,5.48166806685576,5.73574556617982,14.6610091019047
"1814","MCU_001046-RB",382.675978471001,0.246669220216891,0.11118381570509,2.21857127903551,0.0265159053086293,0.9998689700571,435.144935376678,441.556705068774,379.019832115125,402.350829273423,330.429614718023,328.116988573223,366.268324011768,378.520598630993
"1815","MCU_001046-RC",17.9165461990882,-0.876748746422637,0.987076938226593,-0.888227363510108,0.374418462470764,0.9998689700571,20.1223091503666,7.11041393025401,0,23.1807062132837,16.6685562320664,23.4928631436675,43.4277878582186,9.32973306484842
"1816","MCU_001046-RD",36.7633889565862,0.175696226682309,0.485846937238693,0.361628762508778,0.717629467977885,0.9998689700571,25.1528864379583,39.8183180094225,65.9832096394751,25.664353307564,17.649059539835,38.3716764679903,40.1502189632587,41.3173892871858
"1817","MCU_001047-RB",787.762191294438,-0.2909994611519,0.275253776013756,-1.0572042475354,0.290418381734145,0.9998689700571,514.376527656246,848.272381879304,656.763109899892,814.636246923969,894.219016684975,906.041421907444,1126.66430764246,541.124517761208
"1818","MCU_001048-RA",2302.14845396487,0.105128777583597,0.19333756092442,0.543757648958313,0.586608255889761,0.9998689700571,2607.09667929437,2108.94877171334,2648.53534506358,2178.98638404866,2171.81482670748,1644.50042005673,2219.73353411159,2837.57167072318
"1819","MCU_001049-RA",6496.18237766827,0.305010526777295,0.22745966783951,1.34094334030464,0.179938849261466,0.9998689700571,9452.45472338472,5996.21206738321,7546.63779085904,5726.46231704582,5503.56506650522,4409.6104120664,6194.6052114742,7139.91143262757
"1820","MCU_001050-RA",249.419408560801,-0.0140387898536526,0.233480266761154,-0.0601283785066685,0.952053388067818,0.9998689700571,304.349925899295,265.218439598475,220.96702762987,202.003297001472,179.432105321656,280.348166847766,245.817667121992,297.218639065885
"1821","MCU_001050-RB",65.5361506538328,-0.0346731409681528,0.288556947312117,-0.120160478862596,0.904356024179652,0.9998689700571,77.9739479576706,49.0618561187527,55.2417569074675,76.9930599226921,77.4597613137204,75.9602574978584,51.6217100956184,59.9768554168827
"1822","MCU_001052-RA",12011.6493974476,0.195852999047029,0.34150082602879,0.573506662705753,0.566301689172815,0.9998689700571,20531.0435549834,7460.24629562251,13885.6293959909,9427.09648752361,13057.3625495546,11565.5365256275,7824.37634449301,12341.9040257852
"1823","MCU_001053-RB",20.4096125603608,-0.0778771266414825,0.6487510826698,-0.120041613373492,0.904450183573575,0.9998689700571,38.9869739788353,5.68833114420321,16.8794257217262,18.2134120247229,23.5320793864467,12.529527009956,22.1235900409793,25.3235611760171
"1824","MCU_001053-RC",17.1363250776391,0.472306393499757,0.735963247842487,0.641752689260431,0.521033772532969,0.9998689700571,31.4411080474478,11.3766622884064,10.7414527320076,26.4922356723242,8.82452976991752,11.7464315718338,31.136904502119,5.33127603705624
"1825","MCU_001053-RD",38.2033153855849,0.813051106765016,0.472871319215794,1.71939188046628,0.0855430397012736,0.9998689700571,77.9739479576706,43.3735249745495,47.5692906703193,25.664353307564,19.6100661553723,25.8421494580343,22.9429822647193,42.6502082964499
"1826","MCU_001053-RE",25.8908700121103,0.746528193859119,0.564019949794413,1.32358473158836,0.185640998758869,0.9998689700571,30.1834637255499,31.2858212931177,42.9658109280303,24.8364709428039,21.5710727709095,17.2280996386895,5.73574556617982,33.3204752316015
"1827","MCU_001055-RA",3.51661038958648,0.215360161461692,1.13032278581505,0.190529788627061,0.848894002748434,0.9998689700571,2.51528864379583,6.39937253722861,6.13797298971862,0,2.94150992330584,2.34928631436675,2.45817667121992,5.33127603705624
"1828","MCU_001055-RB",477.826746942051,0.0286053332934543,0.302229609650001,0.094647686328884,0.924594671606302,0.9998689700571,724.403129413198,354.09861372665,477.227399950622,375.858593601099,446.129005034719,609.248250859111,342.505949523309,493.143033427702
"1829","MCU_001056-RA",255.556137722013,0.0429013219183098,0.198039735794642,0.216629868476479,0.828496806747191,0.9998689700571,245.240642770093,312.858212931177,201.018615413285,276.512709829884,216.691231016863,263.903162647199,294.981200546391,233.24332662121
"1830","MCU_001057-RA",281.331026094998,0.391479901202763,0.347538187674279,1.1264370796848,0.259980559234272,0.9998689700571,555.878790278878,209.046169549468,286.950237269345,226.011885579516,248.067336865459,227.880772493575,230.249214870933,266.563801852812
"1831","MCU_001058-RA",858.180428985432,-0.0893464704251708,0.432338134443885,-0.206658777718271,0.836276352987216,0.9998689700571,301.834637255499,1175.35142267099,705.866893817641,1142.47766336898,1030.50897646481,742.374475339894,1129.94187653742,637.08748642822
"1832","MCU_001058-RC",459.250306574745,-0.124490855334897,0.350338350528933,-0.35534464082206,0.722331416210909,0.9998689700571,696.734954331444,303.614674821846,431.192602527733,327.013534080252,383.376793337528,576.358242457977,335.950811733389,619.760839307788
"1833","MCU_001061-RC",144.524554139624,-0.532150848573498,1.03135814181761,-0.515970958095761,0.605874693127731,0.9998689700571,0,173.494099898198,135.03540577381,163.920708222506,200.022674784797,127.644556413927,197.473525921334,158.605462102423
"1834","MCU_001062-RA",421.871391224488,0.0962545391061085,0.129438952996683,0.74362884493183,0.457101047616457,0.9998689700571,448.979022917555,391.783807556996,483.365372940341,422.220006027667,451.031521573562,357.091519783746,421.986995226087,398.512883769954
"1835","MCU_001063-RA",167.503390955856,0.134243422412327,0.236733342506717,0.567065969630017,0.570669362267268,0.9998689700571,222.603044975931,152.873899500461,173.397736959551,152.330355115864,146.094992857523,170.714805510651,122.089441337256,199.922851389609
"1836","MCU_001064-RA",31.7711109809158,0.40707264102766,0.62685377538332,0.649390108209423,0.516086256067106,0.9998689700571,51.5634171978144,17.0649934326096,58.3107434023268,18.2134120247229,15.6880529242978,22.7097677055453,21.3041978172393,49.3143033427702
"1837","MCU_001067-RA",93.2604283990504,-0.0502800329343221,0.360560335385718,-0.139449706470164,0.889094795948839,0.9998689700571,59.1092831292019,130.120574923648,70.5866893817641,105.968942689297,89.2258010069438,103.368597832137,123.728225784736,63.9753124446748
"1838","MCU_001068-RB",5.55908150183699,0.615081611327403,1.90592879665815,0.322720141699881,0.746907196798541,0.9998689700571,2.51528864379583,14.220827860508,0,9.93458837712157,9.80503307768613,0,0,7.99691405558436
"1839","MCU_001069-RA",20.4859396640771,-1.46327111374462,1.31239531296469,-1.11496216063063,0.264866637222015,0.9998689700571,0,19.9091590047112,0,23.1807062132837,11.7660396932234,43.8533445348461,27.8593356071591,37.3189322593937
"1840","MCU_001069-RB",6.96800198611132,-0.114021323718102,1.01190492895387,-0.112679877778617,0.910284354840519,0.9998689700571,8.80351025328539,4.97728975117781,9.20695948457792,4.13941182380065,15.6880529242978,3.91547719061126,9.01331446113971,0
"1841","MCU_001069-RC",1191.95262269812,0.17199683032799,0.103376730597681,1.66378670841665,0.0961550610987362,0.9998689700571,1412.33457349136,1241.47827222235,1175.42182753112,1222.78225275071,1040.3140095425,1228.67674241381,1064.39049863823,1150.22280499488
"1842","MCU_001071-RA",27.6417927813302,-0.516932938578556,0.355968280975234,-1.45218820385438,0.146449281734627,0.9998689700571,15.091731862775,29.8637385070669,23.0173987114448,22.3528238485235,32.3566091563642,39.9378673442348,27.8593356071591,30.6548372130734
"1843","MCU_001072-RA",12.570020470386,7.15815264068067,3.27137474390278,2.18811759613359,0.0286610374892958,0.9998689700571,0,57.5943528350575,42.9658109280303,0,0,0,0,0
"1844","MCU_001072-RC",159.66500551162,-0.289645390085204,0.213786655892785,-1.35483381259522,0.175470511093613,0.9998689700571,133.310298121179,146.474526963233,107.414527320076,185.445649706269,163.744052397358,173.064091825017,199.931702592554,167.935195167271
"1845","MCU_001075-RA",496.530356011061,-0.119574883642299,0.0777543636828667,-1.53785431426079,0.124084239885258,0.9998689700571,459.040177492738,476.397733327019,484.899866187771,483.483301019916,498.095680346455,522.324657227541,526.869199864803,521.132232622247
"1846","MCU_001076-RA",14.5688794659608,-0.156971934481285,0.485555668488561,-0.323283085068099,0.746480862981207,0.9998689700571,20.1223091503666,14.220827860508,7.67246623714827,13.2461178361621,16.6685562320664,16.4450042005673,18.8460211460194,9.32973306484842
"1847","MCU_001078-RA",3.85919910555127,-1.36468671038454,3.10599765929461,-0.439371454869179,0.660392406481126,0.9998689700571,0,8.53249671630481,0,0,13.7270463087606,8.61404981934476,0,0
"1848","MCU_001078-RB",63.8193701780377,0.0638627883312284,0.293576275596055,0.217533886897251,0.827792301287362,0.9998689700571,77.9739479576706,49.0618561187527,62.9142231446158,71.1978833693712,43.142145541819,70.4785894310026,59.8156323330181,75.9706835280514
"1849","MCU_001082-RA",464.626300524548,-0.351783285720209,0.420259081886204,-0.83706289972685,0.402557213045089,0.9998689700571,218.830112010237,459.332739894409,388.226791599702,566.271537495929,598.107017738854,345.345088211913,831.683107096074,309.214010149262
"1850","MCU_001082-RB",308.152726223655,0.187338294395005,0.451196519817239,0.415203323090541,0.677993066347415,0.9998689700571,586.062254004427,187.003886365681,331.450541444805,208.626355919553,244.145323634385,364.922474164969,167.156013642955,375.854960612465
"1851","MCU_001083-RA",203.841729554111,-0.286586677983398,0.155217602357869,-1.84635423837205,0.0648407871524827,0.9998689700571,178.585493709504,193.403258902909,176.46672345441,185.445649706269,234.340290556698,258.421494580343,186.821427012714,217.249498510042
"1852","MCU_001083-RB",45.2040660021606,-0.31190319334932,0.912358074954486,-0.341864890454199,0.732452572769222,0.9998689700571,10.0611545751833,49.7728975117781,18.4139189691558,82.7882364760131,75.4987546981832,25.8421494580343,92.5913212826171,6.6640950463203
"1853","MCU_001083-RC",47.9867603521411,-0.466379000296784,0.668082354387632,-0.698086092581012,0.485123354972144,0.9998689700571,5.03057728759165,69.6820565164893,52.1727704126082,33.9431769551654,53.9276819272737,44.6364399729683,67.1901623466779,57.3112173983546
"1854","MCU_001084-RA",586.606613060957,0.70898199386371,0.521075487471409,1.36061283040609,0.173636074774165,0.9998689700571,1349.45235739646,298.637385070669,885.40260376691,378.34224069538,471.622091036703,336.731038392568,298.258769441351,674.406418687614
"1855","MCU_001085-RA",5315.45985218936,0.5512141718599,0.442679726723523,1.24517600103282,0.213067062187745,0.9998689700571,9543.00511456136,3434.32992831269,8554.79985442032,3742.85617108055,3351.36030595312,3157.44080650892,3416.04618077195,7323.84045590601
"1856","MCU_001086-RA",91.0713691891418,-0.272767560418797,0.196651832726915,-1.38705831843216,0.16542398056317,0.9998689700571,83.0045252452623,72.5262220885909,95.1385813406385,81.9603541112529,95.1088208535554,111.982647651482,104.882204638717,83.9675975836357
"1857","MCU_001086-RB",7.57457761651844,-0.750106836194892,2.47212293584844,-0.30342618698995,0.761565091433912,0.9998689700571,0,9.24353810933022,0,13.2461178361621,0,0,32.775688949599,5.33127603705624
"1858","MCU_001086-RC",7.90588222383306,0.133560076906407,2.48567055219879,0.0537320107800537,0.957148678717742,0.9998689700571,0,20.6202003977366,0,12.418235471402,0,2.34928631436675,27.8593356071591,0
"1859","MCU_001086-RD",7.91561896420849,0.523630919550687,1.5615982823514,0.335317299889843,0.737385744973098,0.9998689700571,12.5764432189791,10.665620895381,12.2759459794372,1.65576472952026,8.82452976991752,0,0,17.3266471204328
"1860","MCU_001086-RE",4.76118827818219,0.642243526120676,3.14114150843469,0.204461825230129,0.83799262087965,0.9998689700571,0,14.9318692535334,0,8.27882364760131,0,14.8788133243228,0,0
"1861","MCU_001087-RA",316.348041461988,0.205255459195462,0.258434996601284,0.794224705998823,0.427064628095877,0.9998689700571,470.358976389819,277.306143279907,283.881250774486,324.529886985971,343.176157719014,346.911279088157,222.055292633533,262.56534482502
"1862","MCU_001088-RB",9.66808078582371,0.252633829748484,1.87033246107241,0.135074290270099,0.892553137256711,0.9998689700571,0,27.7306143279907,0,14.0740002009222,0,7.04785894310026,9.83270668487969,18.6594661296968
"1863","MCU_001088-RC",12.3646104834931,-1.40880328798301,1.07787876469434,-1.30701460510034,0.191207751287652,0.9998689700571,12.5764432189791,1.4220827860508,13.8104392268669,0,20.5905694631409,21.926672267423,13.9296678035796,14.6610091019047
"1864","MCU_001089-RA",99.6966708631409,-0.40206761412382,0.225671089397147,-1.78165318028948,0.0748058063686111,0.9998689700571,66.6551490605894,104.523084774734,72.1211826291937,97.6901190416954,100.991840700167,113.548838527726,122.089441337256,119.953710833765
"1865","MCU_001090-RA",9.55040722053744,-2.01555940252583,2.28028253143635,-0.88390775035067,0.376746013080986,0.9998689700571,0,14.9318692535334,0,0,33.3371124641328,11.7464315718338,16.3878444747995,0
"1866","MCU_001090-RB",56.6011702465646,0.392594427842415,1.09959446988742,0.357035651409386,0.721065116335465,0.9998689700571,72.9433706700789,40.5293594024479,105.880034072646,38.082588778966,0,90.0559753840589,78.6616534790375,26.6563801852812
"1867","MCU_001090-RC",574.99586385678,-0.396261290707521,0.364846660444974,-1.08610365303668,0.277433136362519,0.9998689700571,344.594544200028,620.02809471815,408.175203816288,612.632949922497,573.594435044639,501.181080398241,1101.26314870653,438.497454047876
"1868","MCU_001091-RA",48.1426354790561,0.00499200331054998,0.295950203099784,0.0168677137513802,0.986542149795492,0.9998689700571,56.5939944854061,36.2631110442955,49.1037839177489,51.3287066151281,55.8886885428109,50.9012034779463,34.4144733970789,50.6471223520343
"1869","MCU_001092-RA",1025.50780233724,0.074917090325624,0.162532876359106,0.460934993607689,0.644845244645227,0.9998689700571,1204.8232603782,864.626333918888,1181.55980052083,959.515660756991,1026.58696323374,837.912118790809,1030.79541746489,1098.24286363358
"1870","MCU_001093-RA",409.394508862744,0.0663593587990272,0.121097990601675,0.547980676387123,0.583705171294231,0.9998689700571,412.507337582515,411.692966561707,454.210001239178,397.383535084863,371.610753644304,431.48558640536,356.435617326889,439.83027305714
"1871","MCU_001095-RA",29706.6927893356,0.194745935873368,0.410760740936346,0.474110391926542,0.635421188466418,0.9998689700571,54501.274333768,19177.4974112881,33597.7296524723,19558.7208674581,35898.1871040245,24954.1192312037,15919.1521228202,34046.8615916504
"1872","MCU_001096-RA",43.067287493734,-0.196242490063874,0.799876169474556,-0.245341088474716,0.806192339697542,0.9998689700571,13.834087540877,63.9937253722861,24.5518919588745,57.9517655332091,41.1811389262817,25.8421494580343,106.520989086197,10.6625520741125
"1873","MCU_001101-RA",2958.38012459545,-0.0652812026717118,0.0981664000017849,-0.665005568815041,0.50604693123749,0.9998689700571,2758.01399792212,2991.35114045786,2622.44895985728,3186.51922196174,2984.65206884766,2913.8981252529,2883.44123534097,3326.71624712309
"1874","MCU_001102-RA",1043.9165663428,-0.113867681396577,0.122149431671061,-0.932199846031327,0.351233255037013,0.9998689700571,871.547515075254,1029.58793710078,985.144664849838,1121.78060424998,1227.5901413263,1055.61265058879,1000.47790518651,1059.59111236493
"1875","MCU_001104-RA",1252.11022533937,-0.0691378405807945,0.147363806165962,-0.469164324535232,0.63895218364101,0.9998689700571,1183.44330690594,1179.61767102914,1199.97371948999,1326.26754834573,1206.01906855539,1158.98124842093,1615.02207299149,1147.55716697636
"1876","MCU_001105-RA",211.504564339061,-0.273215509457341,0.373491967005207,-0.731516427643896,0.464463774109533,0.9998689700571,109.415056005118,258.108025668221,154.983817990395,242.569532874718,166.685562320664,214.568150045497,345.783518418269,199.922851389609
"1877","MCU_001109-RA",98.216272385177,-0.0876161529408097,0.176487098123243,-0.49644508789887,0.61958042066761,0.9998689700571,88.0351025328539,108.789333132886,89.0006083509199,93.5507072178948,108.835867162316,93.1883571365479,105.701596862457,98.6286066855404
"1878","MCU_001110-RA",543.799806063295,-0.244556158069806,0.23516634808281,-1.03992837437646,0.298373178736992,0.9998689700571,500.542440115369,334.900496114964,670.573549126759,487.622712843717,598.107017738854,492.567030578896,617.002344476201,649.082857511597
"1879","MCU_001110-RB",743.957207667143,0.464982365268005,0.317086094012664,1.46642307577649,0.142533063577619,0.9998689700571,1434.97217128552,702.508896309096,633.745711188447,680.519303832827,554.964872197035,765.084243045439,512.120139837484,667.742323641294
"1880","MCU_001111-RA",12.0294454817694,0.693345996310287,0.628685813738452,1.10284975604481,0.270092416542262,0.9998689700571,30.1834637255499,8.53249671630481,7.67246623714827,13.2461178361621,8.82452976991752,8.61404981934476,9.83270668487969,9.32973306484842
"1881","MCU_001112-RA",437.51976080319,0.304679801300001,0.213138996215401,1.42948876887873,0.152863800698233,0.9998689700571,448.979022917555,553.901245166788,443.46854850717,485.966948114197,286.306965868435,339.080324706935,471.969920874225,470.485110270213
"1882","MCU_001113-RA",1500.44088493672,0.0821683649684346,0.155718929254439,0.527671011879193,0.597727696355247,0.9998689700571,1764.47498362277,1291.25116973413,1737.04635609037,1381.73566678466,1525.66314688796,1362.58606233272,1298.73667462786,1642.03301941332
"1883","MCU_001114-RA",6.08591863788468,2.04140379993709,2.32915230025731,0.876457842499854,0.380781185017615,0.9998689700571,12.5764432189791,0,7.67246623714827,19.041294389483,0,9.39714525746701,0,0
"1884","MCU_001114-RC",107.68599007011,-0.185381872557834,0.813015042089839,-0.22801776469143,0.819632430045278,0.9998689700571,35.2140410131416,182.026596614503,32.2243581960227,153.158237480624,86.2842910836379,43.8533445348461,279.412748295331,49.3143033427702
"1885","MCU_001114-RD",358.510574890816,-0.145390142589475,0.23602956667423,-0.615982754356126,0.537905901935458,0.9998689700571,275.424106495643,368.319441587158,362.140406393398,356.817299211616,395.142833030751,505.879653026974,335.131419509649,269.22943987134
"1886","MCU_001114-RF",3.96187095824531,-3.53845242611622,2.38415348079547,-1.48415462956505,0.137767903113222,0.9998689700571,0,1.4220827860508,0,0.827882364760131,10.7855363854547,0,0,18.6594661296968
"1887","MCU_001114-RG",15.7356228277557,-0.733875047817366,1.34605090799496,-0.54520601223807,0.585611836962129,0.9998689700571,0,32.7079040791685,0,14.0740002009222,15.6880529242978,15.661908762445,23.7623744884592,23.9907421667531
"1888","MCU_001114-RH",6.49402723079555,0.42094808762016,2.42959828287817,0.173258308003697,0.862448393414341,0.9998689700571,0,16.3539520395842,0,13.2461178361621,15.6880529242978,0,0,6.6640950463203
"1889","MCU_001114-RI",35.0725894853414,-0.378774898831076,1.17057008650759,-0.323581563544953,0.746254847785259,0.9998689700571,3.77293296569374,41.9514421884987,39.896824433171,36.4268240494457,32.3566091563642,4.69857262873351,118.811872442296,2.66563801852812
"1890","MCU_001115-RA",78.6768040583301,0.859606692836216,0.388460087152562,2.21285717958102,0.0269074936666516,0.9998689700571,108.157411683221,83.191842983972,121.224966546943,92.7228248531346,36.2786223874387,32.8900084011345,69.6483390178978,85.3004165928998
"1891","MCU_001115-RC",373.965215939717,0.366728509680659,0.281443130647637,1.30302881735564,0.192564923459374,0.9998689700571,570.970522141653,362.631110442955,418.916656548296,331.980828268812,254.930860019839,270.951021590299,312.18843724493,469.152291260949
"1892","MCU_001116-RA",831.367123553525,0.500177076568859,0.406391619077653,1.23077606202623,0.218406630943436,0.9998689700571,1763.21733930087,557.456452131915,957.523786396104,618.428126475818,697.137851823484,662.498740651424,488.357765349025,906.31692629956
"1893","MCU_001117-RA",218.271461167196,-0.117258780619349,0.310042711242108,-0.378202023036057,0.705280522724461,0.9998689700571,138.34087540877,244.598239200738,196.415135670996,257.471415440401,190.217641707111,180.89504620624,334.312027285909,203.921308417401
"1894","MCU_001118-RA",6.80714250641913,1.1152944771742,0.923704727045897,1.20741449569174,0.22727255580194,0.9998689700571,16.3493761846729,4.26624835815241,15.3449324742965,1.65576472952026,4.90251653884306,5.48166806685576,2.45817667121992,3.99845702779218
"1895","MCU_001119-RA",245.080392962091,-0.279535540093452,0.367573833005388,-0.760488138690096,0.446962856634268,0.9998689700571,119.476210580302,330.634247756812,201.018615413285,233.462826862357,294.150992330584,201.255527597419,368.726500682988,211.918222472985
"1896","MCU_001119-RB",929.736163127506,-0.188463147224152,0.234303095139878,-0.804356199868554,0.421191289276095,0.9998689700571,612.472784764284,1017.50023341935,790.264022426272,1054.72213270441,944.224685381174,898.210467526222,1274.15490791566,846.340070882678
"1897","MCU_001119-RC",4.89729010019187,0.157974972301935,2.42315707953599,0.0651938636731656,0.948019646816373,0.9998689700571,0,9.95457950235562,10.7414527320076,0,12.746543000992,0,5.73574556617982,0
"1898","MCU_001119-RD",58.6112098296157,-0.0685808394374174,0.417779214987161,-0.164155699894082,0.869608574303827,0.9998689700571,32.6987523693457,82.4808015909466,46.0347974228896,66.2305891808104,83.3427811603321,37.5885810298681,56.5380634380582,63.9753124446748
"1899","MCU_001120-RA",11.1261591335106,0.268218054782112,2.45296799689302,0.109344294390241,0.912929415347329,0.9998689700571,0,36.9741524373209,0,11.5903531066418,11.7660396932234,0,28.6787278308991,0
"1900","MCU_001120-RB",212.34242787257,-0.20803734009249,0.532490684406556,-0.390687285589495,0.696028398054893,0.9998689700571,71.685726348181,259.530108454271,184.139189691558,272.373298006083,282.384952637361,110.416456775237,366.268324011768,151.941367056103
"1901","MCU_001120-RC",78.0975710219457,-0.16226846154211,0.389133723570018,-0.41699922600749,0.676678973846309,0.9998689700571,70.4280820262831,44.0845663675749,102.811047577787,77.8209422874523,59.8107017738854,68.1293031166358,73.7453001365977,127.95062488935
"1902","MCU_001120-RD",34.9957074452392,-0.49370714055956,1.17133941073056,-0.421489395846109,0.673397752923061,0.9998689700571,74.2010149919769,30.5747799000923,0,11.5903531066418,30.395602540827,98.6700252034036,17.2072366985395,17.3266471204328
"1903","MCU_001121-RB",195.919536585518,-0.383431470154943,0.874523031364758,-0.438446394666782,0.661062720920986,0.9998689700571,20.1223091503666,246.020321986789,138.104392268669,275.684827465123,150.017006088598,79.8757346884696,584.226655526602,73.3050455095233
"1904","MCU_001121-RC",154.676335492541,-0.375898043619829,0.71500448707687,-0.525728230261325,0.599077046440329,0.9998689700571,31.4411080474478,246.731363379814,38.3623311857413,221.044591390955,180.412608629425,112.765743089604,272.038218281671,134.61471993567
"1905","MCU_001121-RD",23.1393810069928,0.878916706441808,1.03651460985819,0.847953997061417,0.396463590940451,0.9998689700571,23.8952421160603,34.8410282582447,49.1037839177489,12.418235471402,0,32.8900084011345,21.3041978172393,10.6625520741125
"1906","MCU_001121-RE",161.041249523767,0.0655919170304478,0.258869434985374,0.253378375991564,0.799975836027077,0.9998689700571,179.843138031402,155.007023679537,170.328750464692,153.158237480624,138.250966395374,183.244332520607,103.243420191237,205.254127426665
"1907","MCU_001122-RA",1441.32500751755,0.536758747268559,0.328431267416667,1.63431073871415,0.102193619964055,0.9998689700571,2599.55081336299,1089.31541411491,1953.40990397795,1183.87178160699,1096.20269808531,1105.73075862862,943.12044952471,1559.39824083895
"1908","MCU_001123-RA",474.552656670822,-0.346179415500173,0.634474664184188,-0.545615822099521,0.585330046033615,0.9998689700571,76.7163036357727,681.88869591136,314.571115723079,597.731067356814,622.619600433069,354.74223346938,856.264873808273,291.887363028829
"1909","MCU_001123-RB",3.85666137086795,-0.759078520820315,3.15075926420212,-0.240919237926145,0.809617711520616,0.9998689700571,0,11.3766622884064,0,0,8.82452976991752,0,10.6520989086197,0
"1910","MCU_001123-RC",382.704223562558,-0.123152836124271,0.435050646899699,-0.28307700954336,0.777117804829821,0.9998689700571,460.297821814636,316.413419896304,380.554325362554,308.800122055529,328.468608102485,700.087321681292,156.503914734335,410.50825485333
"1911","MCU_001124-RA",1522.24702346552,0.380847429601757,0.276536545854171,1.37720469612936,0.168448970341201,0.9998689700571,2405.87358779071,1282.0076316248,1922.72003902936,1278.25037118964,1190.3310156311,1427.58298369686,1007.85243520017,1663.35812356155
"1912","MCU_001125-RA",275.570313672136,-0.105766352346157,0.222030085152347,-0.476360454816674,0.633817602585341,0.9998689700571,274.166462173745,214.734500693671,339.123007681954,235.118591591877,316.702568409262,245.891967570387,237.623744884592,341.201666371599
"1913","MCU_001126-RA",12.7320425527437,0.294689156296272,1.23017567201685,0.239550466652567,0.810678768581499,0.9998689700571,5.03057728759165,32.7079040791685,18.4139189691558,0,12.746543000992,22.7097677055453,4.91635334243984,5.33127603705624
"1914","MCU_001126-RB",35.3421630187736,-0.629226835854627,0.883728788608259,-0.712013509082991,0.476456410705129,0.9998689700571,3.77293296569374,18.4870762186604,32.2243581960227,56.2960008036889,39.2201323107445,7.83095438122251,72.9259079128577,51.9799413612983
"1915","MCU_001126-RC",26.621152468877,-0.243653796635456,1.54501439125992,-0.157703253777955,0.874690636437243,0.9998689700571,0,46.2176905466511,12.2759459794372,38.9104711437261,28.4345959252898,11.7464315718338,75.3840845840776,0
"1916","MCU_001128-RA",10.3948200799727,-0.182612406172089,0.74603197586703,-0.24477825626691,0.80662813082576,0.9998689700571,2.51528864379583,11.3766622884064,9.20695948457792,15.7297649304425,13.7270463087606,9.39714525746701,17.2072366985395,3.99845702779218
"1917","MCU_001130-RA",223.570932223284,-0.192617459316726,0.247227293522458,-0.779110819733292,0.435914437092223,0.9998689700571,223.860689297829,246.731363379814,164.190777474973,199.519649907191,180.412608629425,321.852225068245,240.081921555812,211.918222472985
"1918","MCU_001132-RA",99.4609717968917,0.115176092921842,0.212088581152844,0.543056548805137,0.587090868240071,0.9998689700571,89.2927468547518,108.789333132886,89.0006083509199,125.83811944354,90.2063043147124,102.585502394015,107.340381309937,82.6347785743717
"1919","MCU_001132-RB",89.134951045687,0.335854283312546,0.295636222689714,1.13603901530376,0.255940236122663,0.9998689700571,115.703277614608,98.8347536305308,107.414527320076,76.165177557932,51.9666753117365,95.5376434509146,68.8289467941578,98.6286066855404
"1920","MCU_001133-RA",21.7802382150354,0.0255284725119613,0.47252132844276,0.0540260745395194,0.956914390096155,0.9998689700571,12.5764432189791,31.9968626861431,13.8104392268669,28.1480004018444,25.4930860019839,17.2280996386895,19.6654133697594,25.3235611760171
"1921","MCU_001138-RA",6045.30869739845,-0.0820364017857328,0.29058035743746,-0.282319157802637,0.777698797009048,0.9998689700571,3273.64816990027,7097.61518517956,5208.07008177625,7912.89964237733,6352.68093103284,5242.82395822847,7566.26779401492,5708.46381667797
"1922","MCU_001138-RB",2366.1167423035,0.39338437077014,0.861535310032087,0.456608529202928,0.647952447571291,0.9998689700571,5754.98041700485,2030.73421848055,2148.29054640152,812.980482194448,1250.14171740498,3814.45787909349,117.173087994816,3000.1755898534
"1923","MCU_001139-RA",28.7472077101822,0.0549766931125825,0.373116231798861,0.147344683578974,0.882859964946239,0.9998689700571,37.7293296569374,28.4416557210161,32.2243581960227,19.041294389483,25.4930860019839,29.7576266486455,21.3041978172393,35.9861132501296
"1924","MCU_001140-RA",30.822433435728,-0.273506624041908,0.300883360048014,-0.909012130143265,0.36334372287578,0.9998689700571,31.4411080474478,24.1754073628636,30.6898649485931,26.4922356723242,34.3176157719015,31.32381752489,40.1502189632587,27.9891991945452
"1925","MCU_001141-RA",181.304978903824,-0.0599856351902523,0.188756447075167,-0.317793834964295,0.75064132746068,0.9998689700571,162.236117524831,212.601376514595,167.259763969832,166.404355316786,166.685562320664,217.700531797986,158.962091405555,198.590032380345
